Prime#,Prime Reciprocal,Pattern Length
70123,1.4260656275401794e-05,11687
70139,1.4257403156589058e-05,70138
70141,1.4256996621091801e-05,70140
70157,1.4253745171543823e-05,35078
70163,1.4252526260279634e-05,35081
70177,1.4249682944554484e-05,23392
70181,1.4248870776990923e-05,70180
70183,1.4248464727925565e-05,70182
70199,1.4245217168335732e-05,35099
70201,1.4244811327473967e-05,35100
70207,1.4243593943623856e-05,70206
70223,1.4240348603733819e-05,70222
70229,1.4239131982514346e-05,70228
70237,1.4237510144225978e-05,1951
70241,1.423669936361954e-05,17560
70249,1.4235078079403266e-05,11708
70271,1.4230621451238776e-05,35135
70289,1.4226977194155557e-05,35144
70297,1.4225358123390757e-05,70296
70309,1.422293020808147e-05,23436
70313,1.4222121087138936e-05,376
70321,1.4220503121400435e-05,35160
70327,1.4219289888662961e-05,23442
70351,1.4214439027163793e-05,35175
70373,1.4209995310701547e-05,35186
70379,1.420878387018855e-05,70378
70381,1.4208380102584504e-05,70380
70393,1.42059579787763e-05,70392
70423,1.4199906280618548e-05,70422
70429,1.4198696559655823e-05,70428
70439,1.4196680816025213e-05,859
70451,1.4194262679025138e-05,70450
70457,1.419305391941184e-05,70456
70459,1.4192651045288749e-05,70458
70481,1.4188220938976462e-05,35240
70487,1.4187013208109297e-05,70486
70489,1.4186610676843196e-05,35244
70501,1.4184195968851506e-05,4700
70507,1.418298892308565e-05,35253
70529,1.4178564845666322e-05,35264
70537,1.4176956774458795e-05,23512
70549,1.4174545351457852e-05,70548
70571,1.4170126539229995e-05,70570
70573,1.4169724965638417e-05,35286
70583,1.4167717439043395e-05,70582
70589,1.4166513196107043e-05,70588
70607,1.4162901695299333e-05,70606
70619,1.4160495050906979e-05,70618
70621,1.4160094023024313e-05,70620
70627,1.4158891075650955e-05,11771
70639,1.4156485793966506e-05,35319
70657,1.4152879403314605e-05,23552
70663,1.4151677681389128e-05,70662
70667,1.415087664680827e-05,35333
70687,1.4146872833760097e-05,7854
70709,1.4142471255427174e-05,70708
70717,1.4140871360493234e-05,17679
70729,1.4138472196694425e-05,421
70753,1.4133676310545136e-05,70752
70769,1.4130480860263675e-05,17692
70783,1.4127686026305752e-05,70782
70793,1.4125690393117964e-05,70792
70823,1.4119706874885277e-05,70822
70841,1.4116119196510496e-05,35420
70843,1.4115720678119222e-05,35421
70849,1.4114525257942949e-05,3936
70853,1.4113728423637672e-05,35426
70867,1.4110940211946322e-05,3937
70877,1.4108949306545142e-05,17719
70879,1.4108551192878003e-05,35439
70891,1.4106162982607101e-05,70890
70901,1.4104173424916433e-05,70900
70913,1.410178669637443e-05,70912
70919,1.4100593634992033e-05,35459
70921,1.4100195992724299e-05,7092
70937,1.40970156617844e-05,70936
70949,1.4094631354916912e-05,70948
70951,1.4094234048850615e-05,35475
70957,1.4093042265033753e-05,35478
70969,1.4090659301948738e-05,8871
70979,1.4088674114879048e-05,70978
70981,1.4088277144587988e-05,23660
70991,1.4086292628643067e-05,35495
70997,1.408510218741637e-05,35498
70999,1.4084705418386174e-05,35499
71011,1.4082325273549169e-05,14202
71023,1.4079945933007617e-05,10146
71039,1.4076774729374005e-05,35519
71059,1.407281273308096e-05,23686
71069,1.4070832571163236e-05,71068
71081,1.4068457112308493e-05,35540
71089,1.4066873918609068e-05,11848
71119,1.4060940114456053e-05,35559
71129,1.4058963292046844e-05,35564
71143,1.4056196674303866e-05,71142
71147,1.4055406412076405e-05,35573
71153,1.4054221185333015e-05,71152
71161,1.4052641193912397e-05,7116
71167,1.4051456433459328e-05,71166
71171,1.405066670413511e-05,71170
71191,1.4046719388686773e-05,35595
71209,1.40431687005856e-05,11868
71233,1.4038437241166313e-05,23744
71237,1.4037648974549743e-05,35618
71249,1.4035284705750256e-05,35624
71257,1.4033708968943402e-05,71256
71261,1.4032921233213119e-05,71260
71263,1.4032527398509746e-05,71262
71287,1.4027803105755607e-05,71286
71293,1.4026622529561106e-05,17823
71317,1.4021902211253979e-05,17829
71327,1.4019936349488973e-05,71326
71329,1.4019543243281133e-05,17832
71333,1.401875709699578e-05,1049
71339,1.4017578042865753e-05,71338
71341,1.4017185068894464e-05,71340
71347,1.4016006279170813e-05,11891
71353,1.401482768769358e-05,71352
71359,1.4013649294412759e-05,11893
71363,1.4012863808976641e-05,35681
71387,1.4008152744897531e-05,35693
71389,1.400776029920576e-05,7932
71399,1.4005798400537823e-05,35699
71411,1.4003444847432468e-05,71410
71413,1.4003052665481074e-05,35706
71419,1.400187625141769e-05,71418
71429,1.3999916000503996e-05,71428
71437,1.3998348194913e-05,35718
71443,1.3997172571140629e-05,35721
71453,1.3995213636936167e-05,35726
71471,1.3991688936771557e-05,35735
71473,1.3991297413009109e-05,71472
71479,1.3990122973180934e-05,35739
71483,1.3989340122826406e-05,35741
71503,1.3985427184873362e-05,23834
71527,1.398073454779314e-05,71526
71537,1.3978780211638732e-05,71536
71549,1.3976435729360299e-05,71548
71551,1.397604505876927e-05,35775
71563,1.397370149378869e-05,35781
71569,1.3972530006008189e-05,11928
71593,1.3967846018465492e-05,71592
71597,1.3967065659175664e-05,17899
71633,1.3960046347353872e-05,71632
71647,1.3957318519965944e-05,71646
71663,1.3954202308025062e-05,71662
71671,1.3952644723807398e-05,35835
71693,1.3948363159583224e-05,35846
71699,1.3947195916261035e-05,71698
71707,1.3945639895686614e-05,11951
71711,1.3944862015590355e-05,35855
71713,1.3944473108083611e-05,71712
71719,1.3943306515707135e-05,35859
71741,1.3939030679806526e-05,71740
71761,1.3935145831301124e-05,1495
71777,1.3932039511264054e-05,71776
71789,1.3929710679909178e-05,71788
71807,1.3926218892308549e-05,71806
71809,1.3925831023966355e-05,11968
71821,1.3923504267554058e-05,4788
71837,1.3920403134874785e-05,17959
71843,1.3919240566234707e-05,35921
71849,1.3918078191763282e-05,17962
71861,1.3915754025131851e-05,14372
71867,1.3914592232874616e-05,35933
71879,1.3912269230234144e-05,433
71881,1.3911882138534523e-05,11980
71887,1.391072099266905e-05,71886
71899,1.3908399282326598e-05,23966
71909,1.3906465115632258e-05,71908
71917,1.3904918169556572e-05,35958
71933,1.3901825309663158e-05,17983
71941,1.3900279395615853e-05,71940
71947,1.3899120185692246e-05,35973
71963,1.3896029904256353e-05,35981
71971,1.3894485278792847e-05,71970
71983,1.3892168984343525e-05,71982
71987,1.3891397057802103e-05,35993
71993,1.3890239328823636e-05,71992
71999,1.3889081792802678e-05,35999
72019,1.3885224732362294e-05,24006
72031,1.3882911524204856e-05,36015
72043,1.388059908665658e-05,36021
72047,1.3879828445320415e-05,72046
72053,1.3878672643748352e-05,36026
72073,1.3874821361674968e-05,72072
72077,1.3874051361738142e-05,36038
72089,1.3871741874627197e-05,36044
72091,1.387135703485872e-05,24030
72101,1.3869433156266903e-05,72100
72103,1.3869048444586217e-05,72102
72109,1.3867894437587541e-05,72108
72139,1.3862127282052704e-05,24046
72161,1.3857901082302074e-05,4510
72167,1.3856748929566146e-05,72166
72169,1.3856364921226565e-05,9021
72173,1.3855596968395383e-05,18043
72211,1.3848305659802523e-05,24070
72221,1.3846388169645948e-05,72220
72223,1.384600473533362e-05,72222
72227,1.3845237930413834e-05,36113
72229,1.384485455980285e-05,72228
72251,1.3840638883890881e-05,72250
72253,1.3840255767926591e-05,12042
72269,1.3837191603592135e-05,72268
72271,1.3836808678446404e-05,12045
72277,1.383566003016174e-05,36138
72287,1.3833746040090197e-05,72286
72307,1.3829919648166845e-05,36153
72313,1.3828772143321394e-05,24104
72337,1.3824184027537775e-05,24112
72341,1.3823419637549937e-05,14468
72353,1.3821126974693516e-05,72352
72367,1.3818453162353007e-05,72366
72379,1.3816162146478952e-05,72378
72383,1.3815398643327854e-05,72382
72421,1.380814956987614e-05,72420
72431,1.3806243183167428e-05,36215
72461,1.3800527180138282e-05,72460
72467,1.3799384547449184e-05,36233
72469,1.3799003711931998e-05,72468
72481,1.3796719140188464e-05,906
72493,1.379443532478998e-05,18123
72497,1.3793674221002248e-05,72496
72503,1.3792532722783885e-05,72502
72533,1.3786828064467208e-05,18133
72547,1.3784167505203524e-05,36273
72551,1.3783407534010558e-05,36275
72559,1.3781887842996734e-05,87
72577,1.3778469763148105e-05,24192
72613,1.37716386872874e-05,18153
72617,1.3770880096946996e-05,72616
72623,1.3769742368120293e-05,72622
72643,1.3765951296064315e-05,12107
72647,1.376519333214035e-05,72646
72649,1.3764814381478067e-05,18162
72661,1.3762541115591582e-05,3460
72671,1.3760647300849032e-05,36335
72673,1.3760268600443081e-05,72672
72679,1.3759132624279365e-05,12113
72689,1.3757239747417078e-05,9086
72701,1.3754968982544945e-05,72700
72707,1.3753833881194383e-05,36353
72719,1.3751564240432349e-05,36359
72727,1.375005156269336e-05,24242
72733,1.374891727276477e-05,6061
72739,1.3747783169963843e-05,72738
72763,1.3743248629110949e-05,36381
72767,1.3742493163109652e-05,72766
72797,1.373682981441543e-05,18199
72817,1.3733056841122265e-05,72816
72823,1.373192535325378e-05,24274
72859,1.3725140339559972e-05,24286
72869,1.372325680330456e-05,72868
72871,1.3722880158087579e-05,1735
72883,1.3720620720881413e-05,36441
72889,1.371949128126329e-05,9111
72893,1.3718738424814454e-05,18223
72901,1.3717232959767356e-05,8100
72907,1.3716104077797742e-05,36453
72911,1.3715351593038087e-05,36455
72923,1.371309463406607e-05,36461
72931,1.3711590407371352e-05,72930
72937,1.371046245389857e-05,24312
72949,1.3708207103592922e-05,72948
72953,1.3707455485038312e-05,72952
72959,1.3706328211735358e-05,36479
72973,1.3703698628259767e-05,12162
72977,1.3702947504008113e-05,72976
72997,1.3699193117525378e-05,18249
73009,1.3696941472969086e-05,18252
73013,1.3696191089258077e-05,18253
73019,1.3695065667839878e-05,73018
73037,1.3691690513027643e-05,18259
73039,1.369131559851586e-05,36519
73043,1.3690565831085799e-05,36521
73061,1.3687192893609449e-05,73060
73063,1.368681822536715e-05,24354
73079,1.3683821617701391e-05,36539
73091,1.3681575022916639e-05,73090
73121,1.3675961762010913e-05,3656
73127,1.3674839662504958e-05,73126
73133,1.3673717747118265e-05,36566
73141,1.3672222146265432e-05,24380
73181,1.3664749046883754e-05,14636
73189,1.3663255407233328e-05,73188
73237,1.3654300421917883e-05,359
73243,1.3653181874035744e-05,12207
73259,1.365019997542964e-05,73258
73277,1.3646846896024674e-05,18319
73291,1.364424008404852e-05,14658
73303,1.3642006466311066e-05,24434
73309,1.3640889931659142e-05,73308
73327,1.3637541424032076e-05,73326
73331,1.3636797534467005e-05,73330
73351,1.363307930362231e-05,7335
73361,1.3631220948460354e-05,36680
73363,1.3630849338222264e-05,36681
73369,1.3629734629066773e-05,18342
73379,1.3627877185570803e-05,73378
73387,1.3626391595241664e-05,36693
73417,1.3620823514989716e-05,73416
73421,1.362008144808706e-05,73420
73433,1.361785573243637e-05,73432
73453,1.3614147822417056e-05,18363
73459,1.3613035843123374e-05,10494
73471,1.3610812429393911e-05,7347
73477,1.3609700994869143e-05,4082
73483,1.3608589741845052e-05,36741
73517,1.3602296067576206e-05,36758
73523,1.3601186023421243e-05,36761
73529,1.3600076160426498e-05,36764
73547,1.3596747657960216e-05,36773
73553,1.3595638519163053e-05,73552
73561,1.359415994888596e-05,3065
73571,1.359231218822634e-05,73570
73583,1.3590095538371634e-05,73582
73589,1.3588987484542527e-05,73588
73597,1.358751036047665e-05,18399
73607,1.358566440691782e-05,73606
73609,1.3585295276392832e-05,36804
73613,1.3584557075516553e-05,36806
73637,1.358012955443595e-05,18409
73643,1.3579023125076383e-05,36821
73651,1.357754816635212e-05,14730
73673,1.3573493681538692e-05,73672
73679,1.3572388333174988e-05,36839
73681,1.3572019923725248e-05,12280
73693,1.3569809886963484e-05,4094
73699,1.3568705138468636e-05,24566
73709,1.35668642906565e-05,73708
73721,1.3564655932502272e-05,36860
73727,1.3563552023003784e-05,73726
73751,1.3559138181177204e-05,7375
73757,1.355803516954323e-05,18439
73771,1.3555462173482805e-05,4918
73783,1.3553257525446242e-05,73782
73819,1.3546647881981603e-05,73818
73823,1.3545913875079583e-05,73822
73847,1.3541511503514022e-05,73846
73849,1.3541144768378718e-05,18462
73859,1.3539311390622674e-05,73858
73867,1.3537845045825605e-05,36933
73877,1.3536012561419656e-05,18469
73883,1.3534913308880256e-05,2173
73897,1.353234908047688e-05,24632
73907,1.353051808353742e-05,36953
73939,1.3524662221561016e-05,73938
73943,1.3523930595188185e-05,73942
73951,1.3522467579883978e-05,7395
73961,1.3520639255824015e-05,18490
73973,1.3518445919457099e-05,36986
73999,1.3513696131028797e-05,36999
74017,1.3510409770728347e-05,74016
74021,1.3509679685494657e-05,74020
74027,1.3508584705580396e-05,37013
74047,1.3504936054127784e-05,24682
74051,1.3504206560343547e-05,74050
74071,1.350056027325134e-05,37035
74077,1.3499466771062542e-05,18519
74093,1.3496551631058265e-05,18523
74099,1.3495458778121162e-05,74098
74101,1.3495094533137205e-05,14820
74131,1.3489633216872832e-05,74130
74143,1.3487449927842143e-05,74142
74149,1.3486358548328366e-05,74148
74159,1.3484539974918755e-05,37079
74161,1.3484176319089549e-05,37080
74167,1.348308546927879e-05,74166
74177,1.3481267778421883e-05,74176
74189,1.3479087196215073e-05,74188
74197,1.347763386659838e-05,37098
74201,1.3476907319308365e-05,7420
74203,1.3476544075037398e-05,37101
74209,1.3475454459701654e-05,37104
74219,1.347363882563764e-05,74218
74231,1.3471460710484838e-05,37115
74257,1.3466743875998222e-05,74256
74279,1.3462755287497139e-05,37139
74287,1.3461305477405199e-05,24762
74293,1.3460218324741227e-05,37146
74297,1.3459493653848742e-05,74296
74311,1.3456957920092584e-05,12385
74317,1.3455871469515723e-05,37158
74323,1.3454785194354372e-05,37161
74353,1.3449356448293949e-05,74352
74357,1.3448632946460993e-05,18589
74363,1.344754783965144e-05,37181
74377,1.3445016604595507e-05,74376
74381,1.3444293569594385e-05,74380
74383,1.3443932081255126e-05,10626
74411,1.3438873284863798e-05,74410
74413,1.3438512087941623e-05,37206
74419,1.343742861366049e-05,74418
74441,1.343345736892304e-05,1861
74449,1.3432013861838306e-05,3384
74453,1.3431292224624931e-05,37226
74471,1.3428045816492326e-05,37235
74489,1.342480097732551e-05,37244
74507,1.3421557705987356e-05,37253
74509,1.342119743923553e-05,74508
74521,1.3419036244816898e-05,345
74527,1.3417955908596884e-05,74526
74531,1.3417235781084382e-05,74530
74551,1.3413636302665289e-05,37275
74561,1.3411837287590027e-05,7456
74567,1.3410758110155968e-05,74566
74573,1.3409679106378984e-05,18643
74587,1.3407162105997024e-05,37293
74597,1.3405364827003768e-05,37298
74609,1.3403208728169524e-05,37304
74611,1.3402849445792175e-05,8290
74623,1.3400694155957279e-05,74622
74653,1.3395308962801227e-05,37326
74687,1.3389210973797314e-05,214
74699,1.3387060067738524e-05,74698
74707,1.3385626514249e-05,37353
74713,1.3384551550600298e-05,74712
74717,1.338383500408207e-05,37358
74719,1.3383476759592607e-05,12453
74729,1.3381685824780206e-05,37364
74731,1.3381327695333931e-05,14946
74747,1.3378463349699654e-05,37373
74759,1.3376315895076179e-05,37379
74761,1.3375958052995545e-05,9345
74771,1.3374169129742815e-05,74770
74779,1.3372738335628986e-05,24926
74797,1.3369520167921173e-05,18699
74821,1.3365231686291281e-05,74820
74827,1.3364159995723468e-05,12471
74831,1.3363445630821451e-05,37415
74843,1.3361302994268001e-05,37421
74857,1.335880411985519e-05,74856
74861,1.3358090327406794e-05,380
74869,1.3356662971323245e-05,74868
74873,1.3355949407663643e-05,74872
74887,1.3353452535152964e-05,10698
74891,1.3352739314470363e-05,74890
74897,1.3351669626286767e-05,74896
74903,1.3350600109474921e-05,74902
74923,1.3347036290591674e-05,37461
74929,1.3345967515915066e-05,12488
74933,1.3345255094551133e-05,18733
74941,1.3343830479977582e-05,14988
74959,1.334062620899425e-05,37479
75011,1.3331378064550533e-05,75010
75013,1.333102262274539e-05,37506
75017,1.3330311795992909e-05,75016
75029,1.3328179770488745e-05,75028
75037,1.3326758798992497e-05,6253
75041,1.3326048426859982e-05,3752
75079,1.33193036668043e-05,37539
75083,1.3318594089207943e-05,37541
75109,1.3313983677056012e-05,25036
75133,1.3309730744147046e-05,37566
75149,1.3306896964696802e-05,75148
75161,1.3304772421867724e-05,18790
75167,1.3303710404831908e-05,75166
75169,1.3303356436829013e-05,37584
75181,1.3301233024301352e-05,10740
75193,1.3299110289521631e-05,75192
75209,1.3296281030195854e-05,37604
75211,1.3295927457419792e-05,25070
75217,1.3294866851908478e-05,75216
75223,1.3293806415590975e-05,75222
75227,1.3293099552022545e-05,37613
75239,1.329097941227289e-05,37619
75253,1.32885067704942e-05,37626
75269,1.3285682020486521e-05,75268
75277,1.3284270095779588e-05,6273
75289,1.3282152771321175e-05,9411
75307,1.3278978049849284e-05,37653
75323,1.3276157349016901e-05,37661
75329,1.327509989512671e-05,18832
75337,1.3273690218617678e-05,75336
75347,1.327192854393672e-05,37673
75353,1.3270871763566149e-05,75352
75367,1.326840659705176e-05,75366
75377,1.3266646324475635e-05,75376
75389,1.3264534613803075e-05,1604
75391,1.3264182727381253e-05,37695
75401,1.3262423575284147e-05,377
75403,1.326207180085673e-05,12567
75407,1.3261368307982017e-05,75406
75431,1.325714891755379e-05,7543
75437,1.325609448944152e-05,18859
75479,1.3248718186515454e-05,2903
75503,1.3244506840787783e-05,75502
75511,1.3243103653772297e-05,4195
75521,1.3241350088054979e-05,37760
75527,1.3240298171514823e-05,75526
75533,1.3239246422093654e-05,18883
75539,1.3238194839751652e-05,75538
75541,1.323784434942614e-05,75540
75553,1.3235741797149022e-05,75552
75557,1.3235041094802599e-05,37778
75571,1.3232589220732821e-05,75570
75577,1.3231538695634916e-05,25192
75583,1.323048833732453e-05,75582
75611,1.3225588869344408e-05,15122
75617,1.3224539455413465e-05,75616
75619,1.3224189687776882e-05,8402
75629,1.3222441127080881e-05,10804
75641,1.3220343464523208e-05,9455
75653,1.3218246467423632e-05,18913
75659,1.321719821832168e-05,75658
75679,1.321370525509058e-05,37839
75683,1.3213006883976586e-05,37841
75689,1.321195946570836e-05,37844
75703,1.320951613542396e-05,75702
75707,1.3208818207035017e-05,37853
75709,1.3208469270496242e-05,2804
75721,1.3206376038351316e-05,3786
75731,1.3204632184970488e-05,75730
75743,1.3202540168728464e-05,75742
75767,1.3198358124249343e-05,75766
75773,1.3197313027067689e-05,18943
75781,1.3195919821591165e-05,8420
75787,1.3194875110507079e-05,37893
75793,1.3193830564827886e-05,75792
75797,1.3193134292913968e-05,18949
75821,1.3188958204191451e-05,75820
75833,1.3186871151081983e-05,75832
75853,1.3183394196669875e-05,18963
75869,1.318061395299793e-05,75868
75883,1.3178182201547118e-05,37941
75913,1.317297432587304e-05,75912
75931,1.3169851575772741e-05,75930
75937,1.3168810988055889e-05,75936
75941,1.316811735426186e-05,75940
75967,1.316361051509208e-05,25322
75979,1.3161531475802524e-05,75978
75983,1.3160838608636143e-05,75982
75989,1.3159799444656464e-05,75988
75991,1.315945309312945e-05,12665
75997,1.3158414147926892e-05,12666
76001,1.3157721608926199e-05,500
76003,1.3157375366761838e-05,38001
76031,1.3152529889124174e-05,38015
76039,1.3151146122384566e-05,38019
76079,1.3144231653938668e-05,38039
76081,1.3143886121370644e-05,38040
76091,1.3142158730993153e-05,76090
76099,1.3140777145560388e-05,76098
76103,1.3140086461768918e-05,76102
76123,1.3136634131602801e-05,38061
76129,1.3135598786270672e-05,732
76147,1.3132493729234245e-05,38073
76157,1.3130769331775148e-05,38078
76159,1.31304245066243e-05,38079
76163,1.3129734910652154e-05,38081
76207,1.3122154132822444e-05,76206
76213,1.31211210685841e-05,12702
76231,1.3118022851595808e-05,5445
76243,1.3115958186325301e-05,12707
76249,1.3114926097391442e-05,38124
76253,1.3114238128335935e-05,19063
76259,1.3113206310074877e-05,76258
76261,1.3112862406734766e-05,76260
76283,1.3109080660173301e-05,38141
76289,1.3108049653292087e-05,38144
76303,1.3105644601129707e-05,76302
76333,1.31004938886196e-05,19083
76343,1.3098777884023421e-05,76342
76367,1.3094661306585305e-05,76366
76369,1.3094318375256977e-05,4773
76379,1.3092603988007176e-05,76378
76387,1.3091232801392906e-05,38193
76403,1.3088491289609047e-05,38201
76421,1.308540846102511e-05,76420
76423,1.3085066014158042e-05,76422
76441,1.3081984798733664e-05,9555
76463,1.3078220838837085e-05,76462
76471,1.3076852663101044e-05,38235
76481,1.3075142845935592e-05,9560
76487,1.307411717023808e-05,76486
76493,1.3073091655445596e-05,19123
76507,1.3070699413125596e-05,38253
76511,1.3070016076119774e-05,38255
76519,1.3068649616435134e-05,38259
76537,1.3065576126579301e-05,8504
76541,1.3064893325146e-05,76540
76543,1.3064551951190833e-05,25514
76561,1.3061480388187197e-05,7656
76579,1.3058410269133836e-05,25526
76597,1.3055341593012781e-05,6383
76603,1.3054319021448246e-05,12767
76607,1.3053637396060412e-05,76606
76631,1.304954913807728e-05,38315
76649,1.304648462471787e-05,38324
76651,1.304614421207812e-05,76650
76667,1.3043421550341086e-05,38333
76673,1.3042400845147575e-05,76672
76679,1.304138029969092e-05,38339
76697,1.3038319621367199e-05,76696
76717,1.3034920552159234e-05,19179
76733,1.3032202572556789e-05,38366
76753,1.3028806691595116e-05,25584
76757,1.3028127727764242e-05,19189
76771,1.3025751911529093e-05,76770
76777,1.3024733969808666e-05,76776
76781,1.3024055430379912e-05,76780
76801,1.302066379344019e-05,3200
76819,1.3017612830159206e-05,76818
76829,1.3015918468286715e-05,76828
76831,1.301557964883966e-05,12805
76837,1.3014563296328591e-05,19209
76847,1.3012869728161152e-05,10978
76871,1.3008806962313486e-05,38435
76873,1.3008468513001964e-05,76872
76883,1.3006776530572429e-05,38441
76907,1.3002717567971707e-05,38453
76913,1.3001703223122228e-05,76912
76919,1.3000689036518935e-05,38459
76943,1.2996633871827196e-05,76942
76949,1.2995620475899621e-05,76948
76961,1.2993594158080067e-05,38480
76963,1.2993256499876564e-05,12827
76991,1.2988531127014846e-05,7699
77003,1.2986507019207044e-05,38501
77017,1.2984146357297739e-05,25672
77023,1.2983134907754826e-05,7002
77029,1.2982123615781069e-05,25676
77041,1.2980101504393764e-05,7704
77047,1.2979090684906616e-05,77046
77069,1.2975385693339734e-05,77068
77081,1.2973365680258429e-05,38540
77093,1.2971346296032065e-05,38546
77101,1.2970000389100012e-05,15420
77137,1.2963947262662535e-05,25712
77141,1.2963275041806561e-05,15428
77153,1.2961258797454409e-05,77152
77167,1.2958907304936048e-05,25722
77171,1.29582356066398e-05,77170
77191,1.2954878159370911e-05,2573
77201,1.295320008808176e-05,1544
77213,1.2951186976286376e-05,19303
77237,1.2947162629309787e-05,19309
77239,1.2946827379950544e-05,5517
77243,1.2946156933314345e-05,38621
77249,1.2945151393545548e-05,19312
77261,1.2943140782542292e-05,77260
77263,1.2942805741428626e-05,77262
77267,1.2942135711235068e-05,5519
77269,1.294180072215248e-05,25756
77279,1.29401260368276e-05,38639
77291,1.2938116986453792e-05,77290
77317,1.2933766183374937e-05,38658
77323,1.2932762567412025e-05,38661
77339,1.2930087019485642e-05,77338
77347,1.2928749660620321e-05,12891
77351,1.2928081084924564e-05,325
77359,1.2926744140953218e-05,12893
77369,1.292507334979126e-05,9671
77377,1.2923737027798958e-05,77376
77383,1.2922734967628549e-05,77382
77417,1.2917059560561634e-05,77416
77419,1.2916725868326896e-05,77418
77431,1.2914724076920096e-05,38715
77447,1.2912055986674758e-05,77446
77471,1.2908055917698236e-05,635
77477,1.290705628767247e-05,38738
77479,1.2906723112069077e-05,38739
77489,1.2905057492031127e-05,38744
77491,1.290472441961002e-05,77490
77509,1.2901727541317782e-05,25836
77513,1.2901061757382632e-05,77512
77521,1.289973039563473e-05,4845
77527,1.2898732054639029e-05,77526
77543,1.2896070567298144e-05,77542
77549,1.2895072792685915e-05,77548
77551,1.2894740235457956e-05,12925
77557,1.2893742666683859e-05,38778
77563,1.2892745252246562e-05,12927
77569,1.2891747992110251e-05,12928
77573,1.2891083237724467e-05,38786
77587,1.2888757137149264e-05,38793
77591,1.2888092691162635e-05,38795
77611,1.288477148857765e-05,77610
77617,1.2883775461561255e-05,77616
77621,1.2883111529096507e-05,77620
77641,1.2879792892930281e-05,12940
77647,1.2878797635452755e-05,77646
77659,1.2876807581864303e-05,25886
77681,1.287316074715825e-05,38840
77687,1.287216651434603e-05,77686
77689,1.2871835137535559e-05,19422
77699,1.2870178509375925e-05,77698
77711,1.286819111837449e-05,409
77713,1.2867859946212345e-05,77712
77719,1.2866866531993463e-05,12953
77723,1.2866204341057345e-05,38861
77731,1.2864880163641276e-05,77730
77743,1.2862894408499801e-05,25914
77747,1.286223262633928e-05,38873
77761,1.2859916924936665e-05,1296
77773,1.285793270158024e-05,19443
77783,1.2856279649794942e-05,77782
77797,1.2853966091237452e-05,19449
77801,1.2853305227439236e-05,7780
77813,1.285132304370735e-05,38906
77839,1.2847030408920977e-05,38919
77849,1.2845380159025807e-05,38924
77863,1.2843070521300233e-05,25954
77867,1.2842410777351124e-05,38933
77893,1.2838124093307487e-05,12982
77899,1.2837135264894286e-05,25966
77929,1.2832193406819028e-05,764
77933,1.283153477987502e-05,19483
77951,1.2828571795102052e-05,38975
77969,1.2825610178404238e-05,38984
77977,1.2824294343203764e-05,1368
77983,1.2823307643973687e-05,77982
77999,1.2820677188169079e-05,38999
78007,1.2819362364915969e-05,78006
78017,1.2817719215042876e-05,3392
78031,1.281541951275775e-05,7803
78041,1.2813777373431915e-05,9755
78049,1.2812463964945099e-05,4878
78059,1.2810822582918048e-05,78058
78079,1.2807541080188014e-05,3003
78101,1.280393336833075e-05,78100
78121,1.280065539355615e-05,4340
78137,1.279803422194351e-05,78136
78139,1.2797706650968146e-05,78138
78157,1.2794759266604399e-05,4342
78163,1.2793777106815245e-05,13027
78167,1.2793122417388412e-05,78166
78173,1.279214050887135e-05,39086
78179,1.2791158751071259e-05,78178
78191,1.2789195687483215e-05,39095
78193,1.2788868568797718e-05,78192
78203,1.2787233226346816e-05,39101
78229,1.2782983292640837e-05,78228
78233,1.2782329707412474e-05,78232
78241,1.2781022737439449e-05,13040
78259,1.2778083031983541e-05,78258
78277,1.2775144678513484e-05,6523
78283,1.2774165527636907e-05,39141
78301,1.2771228975364299e-05,78300
78307,1.2770250424610827e-05,13051
78311,1.2769598140746511e-05,39155
78317,1.2768619839881508e-05,39158
78341,1.2764708134948495e-05,78340
78347,1.276373058317485e-05,39173
78367,1.2760473158344712e-05,78366
78401,1.275493935026339e-05,9800
78427,1.2750710852130006e-05,4357
78437,1.2749085253133088e-05,39218
78439,1.2748760183072197e-05,39219
78467,1.2744210942179514e-05,39233
78479,1.274226226124186e-05,39239
78487,1.2740963471657726e-05,26162
78497,1.2739340356956318e-05,78496
78509,1.2737393165114828e-05,78508
78511,1.273706869101145e-05,39255
78517,1.2736095367882114e-05,39258
78539,1.27325277887419e-05,78538
78541,1.2732203562470556e-05,15708
78553,1.2730258551551181e-05,78552
78569,1.2727666127862134e-05,19642
78571,1.2727342149138996e-05,15714
78577,1.2726370311923336e-05,78576
78583,1.272539862311187e-05,26194
78593,1.2723779471454201e-05,78592
78607,1.2721513351228262e-05,78606
78623,1.2718924487745317e-05,78622
78643,1.2715689889754969e-05,13107
78649,1.271471983114852e-05,13108
78653,1.2714073207633529e-05,39326
78691,1.2707933562923332e-05,78690
78697,1.2706964687345135e-05,26232
78707,1.2705350222978896e-05,39353
78713,1.2704381741262562e-05,78712
78721,1.2703090661958054e-05,39360
78737,1.2700509290422545e-05,78736
78779,1.2693738178956321e-05,78778
78781,1.269341592515962e-05,78780
78787,1.2692449261934076e-05,39393
78791,1.2691804901575052e-05,39395
78797,1.2690838483698618e-05,19699
78803,1.2689872212986814e-05,39401
78809,1.2688906089406033e-05,19702
78823,1.2686652373038326e-05,26274
